eps11,eps22,eps33,eps12,eps13,eps23,sig11,sig22,sig33,sig12,sig13,sig23,loading_cases
0.086894006,0.006275969,-0.00217718,0.42706552,5.66E-09,2.55E-09,29.064465,1.7917106,0.7048577,6.9161973,-6.65E-09,3.47E-09,4
0.0917653,0.007014932,-0.002310975,0.44024926,-1.01E-08,-5.28E-09,31.165594,2.0715263,0.8274478,7.544972,-2.05E-08,3.58E-09,4
0.09917497,0.008138175,-0.002520615,0.45988697,3.02E-08,-1.34E-09,34.52402,2.4290783,0.91127706,8.600588,-3.63E-08,8.27E-10,4
0.110519,0.009865935,-0.002855851,0.48937547,4.58E-08,1.4E-08,39.943626,2.8320055,0.81182724,10.438333,-4.96E-08,1.45E-08,4
0.11545266,0.010627997,-0.003007987,0.50194925,3.73E-08,-2.92E-09,42.40224,2.9593937,0.686423,11.324311,4.12E-08,-8.43E-09,4
0.115583286,0.010651416,-0.00299826,0.5024979,5.71E-08,-2.82E-09,42.43122,2.9642882,0.689017,11.333013,4.2E-08,-3.83E-08,4
0.11562422,0.010660002,-0.002999576,0.5026029,1.13E-07,7.86E-09,42.45748,2.9690056,0.69124,11.341642,3.74E-08,-1.69E-09,4
0.11568855,0.010672168,-0.003001133,0.5027544,-5.18E-09,-7.17E-09,42.499897,2.9758248,0.6945893,11.354122,1.99E-08,4.04E-09,4
0.11578181,0.010692512,-0.003003894,0.50298935,2.16E-08,-1.51E-08,42.563015,2.9861615,0.6995638,11.372846,3.05E-08,8.31E-09,4
0.115918994,0.01072136,-0.003007758,0.5033424,5.04E-08,-3.85E-09,42.65602,3.0017428,0.7070446,11.401344,-1.7E-08,9.21E-09,4
0.116133146,0.010765196,-0.003013734,0.50386643,2.08E-08,-5.62E-09,42.797882,3.0251107,0.718147,11.443555,2.81E-08,-5.11E-09,4
0.11645334,0.010831532,-0.00302256,0.5046605,9.31E-08,4.71E-09,43.007786,3.0598881,0.7346883,11.507418,-7.47E-08,-5.4E-09,4
0.116923206,0.010930923,-0.003036042,0.50581914,-2.56E-08,-1.56E-08,43.323463,3.1118946,0.75916237,11.602967,-6.97E-09,-8.82E-09,4
0.11764117,0.011079311,-0.003056212,0.5075513,3.63E-09,8.47E-09,43.798203,3.1894512,0.7951218,11.747776,2.62E-08,-2.31E-08,4
0.11870694,0.011302674,-0.003086576,0.5101854,-5.05E-08,1.59E-08,44.50716,3.3048813,0.84732836,11.965753,-8.03E-08,-1.43E-08,4
0.12031511,0.01164024,-0.003132492,0.51403373,-7.06E-08,1.71E-09,45.567116,3.4759817,0.9218576,12.295768,-4.09E-08,-3.37E-11,4
0.12273765,0.012148355,-0.003202357,0.5199123,4.42E-08,-9.86E-09,47.153046,3.7275183,1.0250798,12.798042,3.86E-08,-1.91E-08,4
0.1263786,0.012915563,-0.00330849,0.52877563,7.16E-08,3.38E-09,49.51711,4.0942726,1.1607115,13.566918,-1.63E-08,1.25E-08,4
0.1318655,0.014082602,-0.003471438,0.5419682,-5.8E-08,-6.29E-09,53.203716,4.6322193,1.3206558,14.800343,-4.31E-08,9.07E-09,4
0.14017317,0.015866915,-0.003724774,0.56182534,-4.4E-08,7.22E-09,59.241142,5.4305487,1.4629931,16.888786,4.31E-08,1.04E-09,4
0.15276168,0.018631095,-0.004124449,0.59144247,-1.05E-08,-1.85E-08,68.71317,6.574958,1.4566784,20.38783,-2.5E-08,1.44E-08,4
0.15820065,0.019850586,-0.004304522,0.60416836,-2.06E-08,-2.71E-09,72.9651,7.05483,1.3732405,22.041159,1.17E-09,4.53E-08,4
0.15846123,0.019911934,-0.004281429,0.60523874,3.59E-08,-8.65E-09,73.007645,7.063708,1.3771094,22.056517,2.45E-08,7.7E-09,4
0.15850654,0.01992374,-0.004282565,0.60533214,7.35E-09,4.37E-09,73.047966,7.071169,1.3797883,22.07112,7.47E-08,2.42E-08,4
0.15857965,0.019942207,-0.004284588,0.6054905,1.96E-08,-5.65E-09,73.10868,7.0822263,1.3837186,22.092571,1.45E-08,5.8E-09,4
0.15867503,0.019970823,-0.004287809,0.60572916,2.35E-08,4.72E-09,73.20094,7.099205,1.3895593,22.124338,-5.9E-08,9.77E-09,4
0.15883082,0.020013135,-0.004292421,0.6060651,3.88E-08,-1.04E-08,73.33822,7.1249514,1.3982879,22.173136,4.84E-08,2.64E-08,4
0.15905854,0.020075038,-0.004299193,0.60657597,-3.13E-08,5.47E-09,73.54297,7.1623645,1.411424,22.244839,2.87E-08,-6.6E-09,4
0.15940924,0.020168487,-0.004309764,0.60737324,-4.97E-08,-1.09E-08,73.849754,7.2193437,1.4309256,22.354189,1.28E-08,-1.09E-08,4
0.15992117,0.020310948,-0.004325402,0.60852075,-7.43E-08,-4.81E-09,74.31204,7.3046675,1.4599034,22.518068,-1.29E-08,-2.51E-08,4
0.16069975,0.020523546,-0.004348716,0.61032003,1.08E-08,9.4E-09,75.00474,7.432609,1.5025727,22.764029,-5.22E-08,-1.53E-08,4
0.16186939,0.020842094,-0.004384064,0.6130137,-3.53E-08,1.23E-08,76.04113,7.623645,1.5648917,23.135654,-7.64E-09,-4E-09,4
0.16361785,0.021323007,-0.004437155,0.6169296,-4.81E-08,-2.65E-08,77.66247,7.9153867,1.654748,23.718016,-2.58E-08,1.72E-08,4
0.16624768,0.02204736,-0.004517778,0.62285715,1.15E-08,1.88E-08,80.19285,8.359924,1.7811877,24.630049,7.42E-08,2.02E-08,4
0.17018981,0.023142325,-0.00463987,0.6318166,5.45E-08,-7.54E-09,83.9647,9.022442,1.9521712,26.0214,2.33E-08,-3.24E-09,4
0.17612523,0.024808101,-0.004826464,0.64512455,-1.32E-07,1.71E-08,89.594154,10.0085,2.1666706,28.159575,6.38E-08,-2.83E-08,4
0.1850689,0.02735165,-0.005114398,0.66510165,1.81E-08,1.62E-08,98.34411,11.508571,2.3935382,31.602295,-2.95E-08,9.84E-09,4
0.19852088,0.031278703,-0.005563335,0.69511634,4.92E-09,-1.93E-08,111.593506,13.765728,2.520824,37.13432,-9.09E-10,-2.01E-08,4
0.20431362,0.033006266,-0.005763939,0.7079198,5.5E-08,-1.25E-08,117.30562,14.738207,2.4970767,39.637157,3.19E-08,-2.91E-08,4
0.20482479,0.033150226,-0.005716232,0.7099075,1.14E-08,8.75E-09,117.36067,14.753816,2.5041904,39.661476,1.68E-08,-2.23E-08,4
0.20487447,0.03316799,-0.005717753,0.7099892,-1.66E-08,-8.72E-09,117.40891,14.765945,2.5073304,39.68379,-3.64E-08,6.1E-09,4
0.20495261,0.0331909,-0.005719815,0.710169,1.93E-08,3.2E-08,117.48739,14.783403,2.5121381,39.71516,5.46E-10,9.86E-09,4
0.20505615,0.03322761,-0.005723081,0.7103893,2.27E-08,-1.03E-08,117.608795,14.809911,2.519129,39.764286,7.14E-09,3.4E-08,4
0.20521805,0.03328338,-0.005728215,0.71072876,-1.41E-08,9.19E-09,117.78668,14.849126,2.529773,39.835762,-6.34E-09,3.75E-08,4
0.20546383,0.033367675,-0.00573585,0.711265,1.08E-08,6.65E-09,118.056404,14.908181,2.5456147,39.943848,5.45E-08,2.9E-08,4
0.20582834,0.0334907,-0.005747236,0.712054,3.24E-08,2.25E-08,118.45397,14.997119,2.5692167,40.106575,-5.88E-08,7.84E-09,4
0.20637427,0.033677857,-0.005764138,0.7132843,2.95E-08,7.12E-09,119.05366,15.13023,2.6044905,40.351395,-1.26E-08,-2.84E-08,4
0.20718622,0.033959843,-0.00578977,0.71503437,-3.56E-08,2.13E-08,119.95416,15.32951,2.6565225,40.719593,2.25E-08,6.57E-08,4
0.20841956,0.034384098,-0.005828049,0.71770084,6.53E-08,-3.1E-08,121.30255,15.629085,2.7329955,41.27399,7.59E-08,-5.11E-08,4
0.21026835,0.03502006,-0.005886209,0.7217083,9.04E-09,2.9E-08,123.31402,16.078201,2.84421,42.108727,-6.13E-08,4.44E-08,4
0.21303912,0.035981324,-0.005973321,0.72771746,5.38E-09,2.63E-08,126.32722,16.751606,3.0029244,43.37178,2.5E-08,1.13E-08,4
0.21720076,0.037430305,-0.006105817,0.7367189,3.63E-08,1.82E-08,130.82501,17.76319,3.223135,45.28985,1.34E-08,3.25E-09,4
0.2234516,0.03962961,-0.006307025,0.7502919,-2.57E-08,-1.82E-08,137.50404,19.2791,3.5128248,48.21138,-3.24E-08,-1.22E-08,4
0.23280205,0.04297981,-0.00661407,0.7705517,-3.18E-08,-7.39E-09,147.14912,21.523869,3.8560507,52.61652,5.74E-08,-2.06E-08,4
0.24685429,0.048121296,-0.00708781,0.80078053,2.44E-09,1.86E-08,160.74329,24.814564,4.1652575,59.240406,-1.24E-07,-4.24E-08,4
0.2528575,0.05037447,-0.007299423,0.8138969,-5.62E-08,1.77E-08,166.17749,26.183958,4.222901,62.054348,8.85E-10,1.08E-08,4
0.25379756,0.050676905,-0.007209861,0.8172842,9.4E-08,-9.49E-09,166.23701,26.209694,4.237167,62.081688,1.33E-08,-2.14E-08,4
0.25384468,0.05069653,-0.007210827,0.8174008,8.99E-08,5.27E-09,166.28777,26.224468,4.2410364,62.104446,2.92E-08,-2.05E-08,4
0.25392216,0.050727688,-0.007213324,0.81756204,3.64E-08,1.33E-08,166.35806,26.246088,4.24681,62.137047,-6.31E-08,-3.28E-08,4
0.25404155,0.050775237,-0.007216914,0.8178024,6.6E-08,2.86E-09,166.46292,26.278717,4.255438,62.188038,2.71E-08,-9.44E-09,4
0.25419837,0.05084611,-0.007221747,0.8181874,1.15E-07,2.15E-08,166.62352,26.327837,4.2686286,62.26743,-1.2E-08,4.81E-08,4
0.254463,0.050948106,-0.007229653,0.8187514,-1.34E-08,6.6E-09,166.86569,26.402063,4.288408,62.38216,1.13E-08,1.77E-08,4
0.25483525,0.051105723,-0.007241183,0.8194978,-3.89E-08,1.3E-08,167.22362,26.511637,4.317304,62.553673,1.91E-07,3.87E-08,4
0.2554038,0.05133959,-0.007258582,0.8206336,1.79E-08,-3.47E-09,167.75919,26.677626,4.3609242,62.813087,1.6E-09,2.52E-08,4
0.25625274,0.05169644,-0.007285067,0.8223972,5.36E-08,-7.04E-09,168.56955,26.926544,4.4256077,63.204815,-1.43E-07,4.94E-08,4
0.2575279,0.052223157,-0.007324136,0.8250193,1.33E-07,-9.25E-09,169.77435,27.298897,4.520769,63.790005,-2.67E-08,1.47E-08,4
0.25944296,0.053022906,-0.007383299,0.82918185,-1.32E-08,1.02E-08,171.58342,27.859137,4.66056,64.67266,-2.18E-08,-1.07E-08,4
0.26231158,0.054222334,-0.007472312,0.8352744,-8.01E-08,6.08E-09,174.28807,28.69668,4.862391,66.005,-4.05E-08,-5.98E-09,4
0.2666109,0.05603322,-0.00760652,0.84449196,1.66E-08,-1.15E-08,178.1255,29.927233,5.1481047,67.94883,8.11E-08,9.05E-09,4
0.2730446,0.058774903,-0.007810086,0.8581693,-2.56E-08,-8.37E-10,183.44237,31.711899,5.53767,70.75053,1.35E-07,-9.31E-09,4
0.28267118,0.06293481,-0.00811852,0.8787726,-1.11E-07,1.38E-08,190.77727,34.29696,6.034498,74.82024,7.52E-08,9.43E-09,4
0.29711312,0.069291085,-0.0085888,0.90948606,1.63E-07,1.5E-08,200.0062,37.89476,6.584104,80.456375,-1.04E-08,1.2E-08,4
0.30329624,0.0720585,-0.008797921,0.92265946,6.81E-08,3.4E-08,203.47794,39.351032,6.747101,82.757164,2.55E-08,1.92E-08,4
0.3048953,0.072640955,-0.00864245,0.928101,-4.55E-08,-2.88E-08,203.5391,39.392467,6.776549,82.7843,7.83E-08,-4.67E-08,4
0.30494142,0.07266567,-0.008642811,0.9282172,-3.35E-08,-2.71E-08,203.57277,39.409027,6.781558,82.80438,-4.9E-08,6.85E-09,4
0.30502114,0.07270185,-0.008645836,0.92837673,4.53E-08,-5.92E-09,203.62477,39.43085,6.788639,82.83258,-4.44E-08,-6.81E-09,4
0.30513415,0.0727602,-0.008649034,0.92861897,1.42E-07,-6.61E-09,203.69695,39.46649,6.799564,82.874146,-6.02E-08,7.75E-09,4
0.30531114,0.07284172,-0.008654218,0.92901,8.14E-08,8.05E-10,203.80684,39.51797,6.8159966,82.93865,7.91E-08,-2.77E-08,4
0.30556417,0.072966434,-0.008661157,0.9295963,-8.69E-08,1.62E-08,203.93794,39.589767,6.8405604,83.02059,-7.89E-08,-7.44E-08,4
0.30595514,0.07315545,-0.008672213,0.93041664,-4.76E-08,-1.48E-08,204.13423,39.698956,6.8764596,83.14235,-1.69E-08,-2.25E-08,4
0.3065093,0.07343789,-0.008689228,0.9315967,-7.16E-08,-3.29E-09,204.42216,39.8615,6.9310265,83.32733,2.83E-08,-2.62E-08,4
0.30740535,0.073862016,-0.008714046,0.9333911,9.38E-08,1.33E-08,204.87193,40.104202,7.0119,83.602715,9.2E-08,1.48E-08,4
0.3087151,0.07449953,-0.008751775,0.93611103,6.82E-08,9.92E-09,205.53331,40.468887,7.1316404,84.017075,-1.13E-07,3.57E-08,4
0.31064683,0.07545282,-0.008808272,0.94037426,-1.21E-07,-1.08E-08,206.52052,41.01408,7.3080897,84.64149,-1.61E-07,-7.64E-09,4
0.31358808,0.07689279,-0.008893664,0.9466032,6.57E-08,-1.14E-08,207.994,41.828697,7.5659924,85.57903,7.41E-08,-1.53E-08,4
0.31798148,0.07905714,-0.00902141,0.95583194,-8.37E-08,-6.43E-09,210.18832,43.042534,7.9359975,86.995094,-6.48E-08,-2.12E-08,4
0.32456237,0.08232897,-0.009213718,0.96982425,-7.2E-08,3.01E-09,213.42725,44.849773,8.45422,89.13358,1.95E-07,5.2E-09,4
0.33440518,0.08728473,-0.009504509,0.9907613,-7.79E-08,-1.04E-08,218.21672,47.52299,9.148311,92.37537,1.71E-08,-5.08E-09,4
0.34912947,0.09481769,-0.009944093,1.0221252,-1.86E-08,-3.11E-08,225.18524,51.45236,10.004253,97.31619,9.18E-08,-3.66E-08,4
0.35543278,0.09808733,-0.010139227,1.035561,1.09E-07,2.79E-09,228.09912,53.10829,10.302466,99.46398,2.33E-08,9.06E-10,4
1.26E-06,-2.42E-10,1.25E-06,-9.49E-12,0.000100012,-5.97E-14,0.002552532,0.001659024,0.001678157,2.07E-11,0.000298204,-6.81E-13,5
2.53E-06,-9.81E-10,2.49E-06,-1.04E-13,0.000200024,6.41E-13,0.005103448,0.00331466,0.003352985,3.23E-11,0.000596488,-1.73E-12,5
4.46E-06,-3.01E-09,4.35E-06,-3.56E-11,0.000349995,1.95E-12,0.008926969,0.005791919,0.005858776,-1E-11,0.001044076,2.96E-12,5
7.41E-06,-8.11E-09,7.12E-06,-6.87E-11,0.000575071,-2.78E-13,0.014655212,0.009493609,0.009603197,3.76E-11,0.001715829,-2.82E-12,5
1.2E-05,-2.04E-08,1.12E-05,6.4E-11,0.00091267,2.88E-12,0.023232762,0.015015148,0.015187745,1.66E-10,0.002724277,1.48E-12,5
1.91E-05,-4.95E-08,1.73E-05,-1.79E-10,0.001418768,-1.92E-12,0.036063276,0.023225795,0.02349264,1.66E-10,0.00423875,1.43E-11,5
3.04E-05,-1.17E-07,2.63E-05,-3.93E-11,0.002178532,4.19E-12,0.055232216,0.035380833,0.03578681,-8.83E-11,0.006515005,-4.73E-12,5
4.87E-05,-2.71E-07,3.93E-05,-2.16E-13,0.003317789,-1.18E-11,0.083810575,0.053255763,0.053860944,1.39E-10,0.009938891,2.02E-12,5
7.95E-05,-6.21E-07,5.79E-05,-1.54E-10,0.00502636,-2.55E-12,0.12628645,0.079255186,0.08014968,3.89E-10,0.015097615,-1.2E-10,5
0.000132795,-1.42E-06,8.36E-05,9.45E-10,0.007590876,2.99E-11,0.18910769,0.116432935,0.11773076,-4.24E-10,0.02289099,4.12E-10,5
0.000228999,-3.22E-06,0.000117467,4.2E-10,0.011434433,8.85E-11,0.2813509,0.16809459,0.16992968,-2.7E-10,0.034711678,-4.17E-10,5
0.000409731,-7.3E-06,0.000157447,1.92E-09,0.017205348,-1.78E-11,0.41523024,0.23636116,0.23885837,1.28E-09,0.052771166,-8.61E-10,5
0.000762552,-1.65E-05,0.000193302,-3.11E-09,0.02585753,-1.33E-10,0.60593635,0.31798267,0.3211651,5.41E-10,0.080701776,2.21E-10,5
0.001474758,-3.73E-05,0.000193273,-5.65E-09,0.038822293,1.91E-10,0.8691931,0.39371017,0.3972104,-4.41E-09,0.124841526,4.97E-09,5
0.002950467,-8.39E-05,7.43E-05,-6.9E-09,0.058258247,-5.19E-10,1.2126483,0.4021616,0.40471694,7.08E-10,0.19728063,2.12E-08,5
0.00606189,-0.000188005,-0.000361228,-2.81E-09,0.08728605,-2.92E-10,1.6111284,0.17827912,0.17675115,-8.04E-08,0.32391277,2.6E-08,5
0.007717024,-0.000244619,-0.000637659,-1.63E-08,0.099697664,1.05E-09,1.7388079,-0.004729634,-0.008727905,-2.29E-09,0.386297,-1.25E-08,5
0.007733605,-0.000245087,-0.000637605,-5.46E-09,0.09979777,7.23E-11,1.7448524,-0.003073069,-0.007043485,-9.02E-09,0.38689107,-6.84E-09,5
0.007750022,-0.000245575,-0.000637523,-9.27E-09,0.09989698,6.17E-11,1.7508111,-0.001423906,-0.005372453,-1.39E-08,0.38750836,1.27E-09,5
0.007774829,-0.000246303,-0.000637378,6.29E-09,0.10004547,-1.96E-10,1.759872,0.00104551,-0.002869595,-1.34E-08,0.388409,-6.87E-10,5
0.007812075,-0.000247399,-0.000637191,6.68E-09,0.10026687,9.77E-12,1.7733966,0.00473548,0.000870897,8.24E-09,0.38976184,-8.87E-10,5
0.007868052,-0.000249046,-0.000636933,-1.27E-08,0.100601345,-1.4E-10,1.7936407,0.010239515,0.006450031,2.85E-09,0.39181966,5.38E-10,5
0.007951882,-0.000251525,-0.00063664,-6.57E-09,0.1011067,3.35E-10,1.824063,0.018424198,0.01474868,1.73E-08,0.3949076,4.64E-10,5
0.008077957,-0.000255263,-0.00063633,6.85E-09,0.10185669,3.41E-10,1.8695396,0.030541146,0.027035376,6.89E-09,0.39956442,1.81E-10,5
0.00826825,-0.000260918,-0.000636228,-5.51E-09,0.10298587,3.29E-10,1.9375948,0.04835989,0.045108486,1.38E-09,0.40661648,5.9E-11,5
0.008557252,-0.000269523,-0.000636835,3.26E-09,0.10467918,-7.35E-10,2.0392628,0.07428303,0.07141616,4.39E-09,0.41730654,2.39E-10,5
0.008997025,-0.000282672,-0.000639443,7.15E-09,0.107215345,7.45E-11,2.190825,0.11135042,0.10906347,7.38E-09,0.43364057,-5.92E-10,5
0.009670475,-0.000302936,-0.000647186,-1.17E-08,0.11101779,9.02E-10,2.416104,0.16286653,0.16146149,6.53E-09,0.4587986,1.07E-09,5
0.010712535,-0.000334575,-0.000667254,3.67E-10,0.11671591,-5.72E-10,2.749248,0.23097073,0.2309107,5.73E-10,0.49807578,-5.63E-11,5
0.012346162,-0.000384765,-0.000715846,-8.69E-09,0.12529589,-3.34E-10,3.2384856,0.3124519,0.31453282,-8.55E-10,0.56054586,3.26E-11,5
0.014950499,-0.000466039,-0.000828638,3.9E-09,0.13808994,-5.95E-10,3.9482725,0.38818604,0.3938118,2.33E-08,0.6624537,5.97E-09,5
0.019193131,-0.000600906,-0.001081664,-1.38E-08,0.15719539,4.35E-10,4.958128,0.3971541,0.40938446,-5.89E-09,0.8350459,-6.68E-09,5
0.026270725,-0.000829886,-0.001628861,2.71E-08,0.18572229,-1.99E-09,6.347554,0.17522557,0.20153949,1.02E-08,1.1416291,-6.84E-08,5
0.029553434,-0.000936826,-0.001917295,-2.5E-08,0.19786133,1.31E-09,6.8957825,-0.006514308,0.028022686,-3.05E-08,1.291831,9.82E-10,5
0.02958651,-0.00093752,-0.001917486,-3.41E-08,0.19797114,-1.58E-09,6.904331,-0.004834811,0.029844856,-2.12E-09,1.293327,3.54E-09,5
0.029614944,-0.000938443,-0.001917434,5.67E-09,0.19806972,-4.86E-10,6.912799,-0.003160585,0.031640343,-4.63E-08,1.2945614,3.34E-09,5
0.029658046,-0.00093977,-0.001917218,5.7E-09,0.19821545,1.68E-09,6.9255047,-0.000655232,0.03432925,-3.43E-08,1.2965742,1.97E-10,5
0.029723369,-0.000941775,-0.001917009,-1.99E-08,0.19843727,-1.89E-10,6.9446626,0.003088576,0.038347505,1.65E-08,1.2995346,-1.76E-09,5
0.029821597,-0.000944792,-0.001916607,1.43E-08,0.19876727,-2.96E-10,6.973133,0.008673499,0.04434516,2.79E-08,1.3040345,-1.79E-09,5
0.029967548,-0.000949309,-0.001916096,-2.43E-08,0.19925171,-3.98E-10,7.0159216,0.01698074,0.05327367,-2.79E-08,1.3108066,-1.7E-09,5
0.0301889,-0.000956127,-0.001915398,4.61E-09,0.1999949,-1.55E-10,7.0801744,0.029282833,0.06651719,3.58E-09,1.3209538,-2.49E-09,5
0.030523786,-0.000966369,-0.001914542,-1.94E-08,0.20110376,4.72E-10,7.1762753,0.04738235,0.086039096,5.66E-09,1.336244,-3.84E-09,5
0.031025577,-0.000981845,-0.001913653,6.24E-11,0.20277046,-2E-09,7.319645,0.07373296,0.11455538,1.13E-08,1.3594651,1.62E-09,5
0.031782065,-0.001005182,-0.001913277,-1.35E-09,0.2052746,2.16E-09,7.5339913,0.11146922,0.15560119,-8.38E-09,1.394646,-3.44E-09,5
0.032930676,-0.001040644,-0.001914677,-2.84E-08,0.20900762,3.24E-09,7.852835,0.16402079,0.21329266,3.4E-08,1.4485414,3.13E-09,5
0.03467408,-0.001094678,-0.001921237,3.21E-08,0.21461013,1.14E-09,8.325218,0.23375568,0.2911043,-5.29E-09,1.5315945,-2.25E-09,5
0.037339404,-0.0011776,-0.001940512,2.21E-08,0.22307765,4.53E-10,9.021243,0.317916,0.38827386,2.21E-09,1.6614591,-4.8E-09,5
0.041448183,-0.001305935,-0.00198859,4.57E-09,0.2356579,-3.08E-09,10.036317,0.398108,0.4901686,-1.55E-08,1.8681698,-3.03E-09,5
0.047841113,-0.001506511,-0.002098237,-2.29E-08,0.25448006,-1.54E-09,11.492552,0.41479728,0.54485464,-1.78E-08,2.206095,4.79E-09,5
0.057907216,-0.001821564,-0.002327803,-1.86E-09,0.28254002,-2.95E-09,13.512777,0.20674959,0.40771034,-5.47E-08,2.775825,1.96E-08,5
0.062386665,-0.00196056,-0.002443028,1.54E-08,0.2944921,2.81E-09,14.299097,0.03183511,0.26866615,-6.33E-09,3.041642,-1.66E-09,5
0.062439766,-0.001960816,-0.002441992,-8.75E-08,0.2946476,-6.52E-10,14.310094,0.033602554,0.27087498,3.25E-08,3.0443013,-4.21E-10,5
0.062479682,-0.001961916,-0.002440509,-1.06E-08,0.29474375,6.14E-09,14.321245,0.035352703,0.27300382,3.93E-08,3.04666,6.56E-09,5
0.062538534,-0.00196371,-0.002438087,-8.12E-08,0.2948876,4.61E-09,14.337729,0.037975207,0.27619866,4.16E-08,3.0501552,-5.91E-09,5
0.062625065,-0.001966294,-0.002434483,4.17E-08,0.29510355,-2.9E-09,14.362383,0.041895352,0.28096306,-5.38E-08,3.0555944,2.73E-09,5
0.06275331,-0.001970209,-0.002429175,3.54E-08,0.29542187,1.99E-09,14.399273,0.0477438,0.28809267,1.12E-07,3.0636742,-1.11E-08,5
0.062949404,-0.001976112,-0.002421137,4.19E-08,0.2958934,1.89E-09,14.455003,0.0564465,0.2987297,3.26E-08,3.0757625,-7.38E-09,5
0.06323859,-0.001984975,-0.002409058,-9.15E-09,0.29663423,3.75E-09,14.53754,0.06934827,0.31453657,-6.28E-09,3.0940197,-7.2E-09,5
0.063678294,-0.001998243,-0.002391102,-6.46E-08,0.29773673,-1.23E-09,14.662861,0.088347584,0.33791828,2.24E-09,3.1214945,5.54E-09,5
0.0643338,-0.002018208,-0.002364214,5.17E-08,0.29942194,-3.51E-09,14.849289,0.11606088,0.3722861,-2.16E-08,3.1628861,9.33E-09,5
0.06532291,-0.002048296,-0.002324071,-3.43E-08,0.30194244,-7.61E-09,15.126925,0.15586112,0.42221203,8.25E-09,3.225691,4.28E-09,5
0.06681496,-0.002093516,-0.002264371,8.23E-09,0.30564618,-4.47E-09,15.541463,0.21159647,0.49353674,-2.38E-08,3.321029,-1.69E-11,5
0.069064476,-0.002161647,-0.002175556,-6.39E-09,0.3111841,-1.04E-09,16.157074,0.28622258,0.5923695,-4.96E-08,3.4671855,-3.18E-09,5
0.072471514,-0.002264596,-0.002043879,2.94E-08,0.3195467,6.72E-10,17.066055,0.37801012,0.72242403,3.45E-08,3.6929948,1.47E-09,5
0.07764797,-0.002420323,-0.001848526,2.74E-08,0.33203557,7.83E-10,18.396738,0.47034797,0.87674487,-6.93E-08,4.0468836,-9.51E-10,5
0.08555252,-0.002655677,-0.001557289,6.31E-08,0.3507453,3.36E-09,20.425161,0.506805,1.0202934,-3.54E-08,4.6312294,-1E-08,5
0.097697414,-0.003007534,-0.001108715,4.4E-08,0.37877497,-2.71E-09,23.3992,0.33190155,1.0375327,-3.56E-09,5.6103644,-2.54E-08,5
0.1029944,-0.003156537,-0.000906292,-5.01E-08,0.39076093,4.47E-09,24.613007,0.17247964,0.97231585,-6.98E-09,6.0635166,7.16E-09,5
0.10309225,-0.003154579,-0.000900856,1.35E-08,0.3910563,-3.57E-09,24.627544,0.17444986,0.9754351,-5.66E-09,6.0684323,-2.33E-09,5
0.103138,-0.00315578,-0.000896618,-3.15E-08,0.39114904,-9.02E-09,24.642029,0.17636,0.97825605,-8.63E-08,6.072335,-1.48E-08,5
0.10320444,-0.003157726,-0.000890438,-6.61E-08,0.39130685,3.54E-09,24.663507,0.1792127,0.9824219,8.87E-08,6.0783195,1.69E-09,5
0.10330699,-0.003160622,-0.000881109,-2.7E-08,0.39153248,4.61E-09,24.696163,0.18349051,0.98868036,-4.15E-08,6.0872507,-1.04E-08,5
0.10345611,-0.003164869,-0.00086689,6.27E-09,0.39188772,5.29E-10,24.745207,0.18986042,0.9980944,4.25E-08,6.1007133,7.76E-09,5
0.10368719,-0.003171246,-0.000845683,-2.42E-08,0.39239386,3.3E-09,24.81941,0.19937761,1.0121173,3.09E-08,6.1207542,1.2E-08,5
0.10402737,-0.003180898,-0.000813802,7.81E-09,0.39314723,1.05E-08,24.929173,0.21347192,1.0330324,-5.51E-08,6.1512303,5.57E-09,5
0.10453732,-0.003195284,-0.000766365,-8.1E-08,0.3942555,9.07E-09,25.11283,0.23428318,1.0648419,-6.66E-08,6.20063,-8.29E-09,5
0.10528959,-0.003216956,-0.000694987,3.07E-08,0.39592004,1.75E-10,25.398788,0.26473054,1.1122696,3.82E-08,6.277222,-1.23E-08,5
0.10642754,-0.003249277,-0.000587619,9.36E-08,0.3983749,-9.38E-09,25.826094,0.30866903,1.1821566,2.49E-08,6.393087,-8.56E-10,5
0.108177364,-0.003297992,-0.000426058,5.69E-09,0.4020828,2.98E-09,26.463984,0.37067053,1.2838359,-7.69E-08,6.5687103,9.57E-09,5
0.110764645,-0.003370696,-0.000181973,2.22E-08,0.40767077,1.04E-08,27.415483,0.45489916,1.4292896,-8.37E-08,6.836767,-2.74E-08,5
0.11467322,-0.003479058,0.000188338,7.45E-08,0.41607353,-1.04E-08,28.828028,0.56148183,1.6318103,-2.09E-08,7.248708,1.75E-09,5
0.12057117,-0.003639679,0.000753005,2.8E-08,0.42871553,-1.22E-08,30.913282,0.6769262,1.9004517,-6.59E-08,7.889393,4.95E-09,5
0.12950203,-0.00387529,0.001622427,-6.55E-08,0.44763637,3.9E-09,34.25146,0.75011075,2.239247,2.55E-08,8.9653,1.91E-09,5
0.1430301,-0.004210427,0.002987319,-9.04E-08,0.47592402,7.53E-09,39.62872,0.6349063,2.6083329,1.14E-07,10.833105,2.24E-08,5
0.14888327,-0.004346129,0.003599412,1.35E-08,0.48810863,-3.34E-09,42.071766,0.50284994,2.720394,1.51E-07,11.736542,-4.16E-09,5
